,Unnamed: 0,Unnamed: 0.1,gvkey,deal year,Target name,pdpassgn,patents
151,6,6,3736,1999,Daniel Industries Inc,10686534,6227034
152,6,6,3736,1999,Daniel Industries Inc,10686534,6335959
153,6,6,3736,1999,Daniel Industries Inc,10686534,6363966
154,6,6,3736,1999,Daniel Industries Inc,10686534,6374860
155,6,6,3736,1999,Daniel Industries Inc,10686534,6386018
156,6,6,3736,1999,Daniel Industries Inc,10686534,6533065
157,6,6,3736,1999,Daniel Industries Inc,10686534,6536471
158,6,6,3736,1999,Daniel Industries Inc,10686534,6550345
159,6,6,3736,1999,Daniel Industries Inc,10686534,6575015
160,6,6,3736,1999,Daniel Industries Inc,10686534,6601606
161,6,6,3736,1999,Daniel Industries Inc,10686534,6651514
162,6,6,3736,1999,Daniel Industries Inc,10686534,6674690
163,6,6,3736,1999,Daniel Industries Inc,10686534,6761078
164,6,6,3736,1999,Daniel Industries Inc,10686534,6769293
165,6,6,3736,1999,Daniel Industries Inc,10686534,6776025
166,6,6,3736,1999,Daniel Industries Inc,10686534,6816808
167,6,6,3736,1999,Daniel Industries Inc,10686534,6837113
168,6,6,3736,1999,Daniel Industries Inc,10686534,6871666
169,6,6,3736,1999,Daniel Industries Inc,10686534,6894659
170,6,6,3736,1999,Daniel Industries Inc,10686534,6945125
171,6,6,3736,1999,Daniel Industries Inc,10686534,6950768
172,6,6,3736,1999,Daniel Industries Inc,10686534,7013240
173,6,6,3736,1999,Daniel Industries Inc,10686534,7063107
174,6,6,3736,1999,Daniel Industries Inc,10686534,7104521
175,6,6,3736,1999,Daniel Industries Inc,10686534,7119572
176,6,6,3736,1999,Daniel Industries Inc,10686534,7131461
177,7,7,3760,1999,Data General Corp,10179826,3934227
178,7,7,3760,1999,Data General Corp,10179826,3944801
179,7,7,3760,1999,Data General Corp,10179826,4079826
180,8,8,3760,1999,Data General Corp,10456531,3931613
181,8,8,3760,1999,Data General Corp,10456531,3948463
182,8,8,3760,1999,Data General Corp,10456531,3949368
183,8,8,3760,1999,Data General Corp,10456531,3949369
184,8,8,3760,1999,Data General Corp,10456531,3952968
185,8,8,3760,1999,Data General Corp,10456531,3973987
186,8,8,3760,1999,Data General Corp,10456531,3978318
187,8,8,3760,1999,Data General Corp,10456531,3979577
188,8,8,3760,1999,Data General Corp,10456531,3990052
189,8,8,3760,1999,Data General Corp,10456531,4005405
190,8,8,3760,1999,Data General Corp,10456531,4014006
191,8,8,3760,1999,Data General Corp,10456531,4016551
192,8,8,3760,1999,Data General Corp,10456531,4023047
193,8,8,3760,1999,Data General Corp,10456531,4040032
194,8,8,3760,1999,Data General Corp,10456531,4042972
195,8,8,3760,1999,Data General Corp,10456531,4043632
196,8,8,3760,1999,Data General Corp,10456531,4047201
197,8,8,3760,1999,Data General Corp,10456531,4047246
198,8,8,3760,1999,Data General Corp,10456531,4048623
199,8,8,3760,1999,Data General Corp,10456531,4048673
200,8,8,3760,1999,Data General Corp,10456531,4056642
201,8,8,3760,1999,Data General Corp,10456531,4056831
202,8,8,3760,1999,Data General Corp,10456531,4056845
203,8,8,3760,1999,Data General Corp,10456531,4057460
204,8,8,3760,1999,Data General Corp,10456531,4059224
205,8,8,3760,1999,Data General Corp,10456531,4061900
206,8,8,3760,1999,Data General Corp,10456531,4069462
207,8,8,3760,1999,Data General Corp,10456531,4071890
208,8,8,3760,1999,Data General Corp,10456531,4075692
209,8,8,3760,1999,Data General Corp,10456531,4079454
210,8,8,3760,1999,Data General Corp,10456531,4085427
211,8,8,3760,1999,Data General Corp,10456531,4089052
212,8,8,3760,1999,Data General Corp,10456531,4097729
213,8,8,3760,1999,Data General Corp,10456531,4099266
214,8,8,3760,1999,Data General Corp,10456531,4104720
215,8,8,3760,1999,Data General Corp,10456531,4112501
216,8,8,3760,1999,Data General Corp,10456531,4117470
217,8,8,3760,1999,Data General Corp,10456531,4128866
218,8,8,3760,1999,Data General Corp,10456531,4131805
219,8,8,3760,1999,Data General Corp,10456531,4133028
220,8,8,3760,1999,Data General Corp,10456531,4141050
221,8,8,3760,1999,Data General Corp,10456531,4155105
222,8,8,3760,1999,Data General Corp,10456531,4163996
223,8,8,3760,1999,Data General Corp,10456531,4164766
224,8,8,3760,1999,Data General Corp,10456531,4164769
225,8,8,3760,1999,Data General Corp,10456531,4166962
226,8,8,3760,1999,Data General Corp,10456531,4171765
227,8,8,3760,1999,Data General Corp,10456531,4185309
228,8,8,3760,1999,Data General Corp,10456531,4185310
229,8,8,3760,1999,Data General Corp,10456531,4191976
230,8,8,3760,1999,Data General Corp,10456531,4194226
231,8,8,3760,1999,Data General Corp,10456531,4200894
232,8,8,3760,1999,Data General Corp,10456531,4205372
233,8,8,3760,1999,Data General Corp,10456531,4208722
234,8,8,3760,1999,Data General Corp,10456531,4218753
235,8,8,3760,1999,Data General Corp,10456531,4228501
236,8,8,3760,1999,Data General Corp,10456531,4229699
237,8,8,3760,1999,Data General Corp,10456531,4229801
238,8,8,3760,1999,Data General Corp,10456531,4234899
239,8,8,3760,1999,Data General Corp,10456531,4243865
240,8,8,3760,1999,Data General Corp,10456531,4251095
241,8,8,3760,1999,Data General Corp,10456531,4296466
242,8,8,3760,1999,Data General Corp,10456531,4306242
243,8,8,3760,1999,Data General Corp,10456531,4315323
244,8,8,3760,1999,Data General Corp,10456531,4316244
245,8,8,3760,1999,Data General Corp,10456531,4316248
246,8,8,3760,1999,Data General Corp,10456531,4318759
247,8,8,3760,1999,Data General Corp,10456531,4320981
248,8,8,3760,1999,Data General Corp,10456531,4323964
249,8,8,3760,1999,Data General Corp,10456531,4327408
250,8,8,3760,1999,Data General Corp,10456531,4330823
251,8,8,3760,1999,Data General Corp,10456531,4334348
252,8,8,3760,1999,Data General Corp,10456531,4342080
253,8,8,3760,1999,Data General Corp,10456531,4356531
254,8,8,3760,1999,Data General Corp,10456531,4356545
255,8,8,3760,1999,Data General Corp,10456531,4360868
256,8,8,3760,1999,Data General Corp,10456531,4371925
257,8,8,3760,1999,Data General Corp,10456531,4375077
258,8,8,3760,1999,Data General Corp,10456531,4376898
259,8,8,3760,1999,Data General Corp,10456531,4377810
260,8,8,3760,1999,Data General Corp,10456531,4380812
261,8,8,3760,1999,Data General Corp,10456531,4386399
262,8,8,3760,1999,Data General Corp,10456531,4387409
263,8,8,3760,1999,Data General Corp,10456531,4387425
264,8,8,3760,1999,Data General Corp,10456531,4394736
265,8,8,3760,1999,Data General Corp,10456531,4395663
266,8,8,3760,1999,Data General Corp,10456531,4398243
267,8,8,3760,1999,Data General Corp,10456531,4399505
268,8,8,3760,1999,Data General Corp,10456531,4401288
269,8,8,3760,1999,Data General Corp,10456531,4403282
270,8,8,3760,1999,Data General Corp,10456531,4404530
271,8,8,3760,1999,Data General Corp,10456531,4405992
272,8,8,3760,1999,Data General Corp,10456531,4409655
273,8,8,3760,1999,Data General Corp,10456531,4410269
274,8,8,3760,1999,Data General Corp,10456531,4425625
275,8,8,3760,1999,Data General Corp,10456531,4428045
276,8,8,3760,1999,Data General Corp,10456531,4429336
277,8,8,3760,1999,Data General Corp,10456531,4429370
278,8,8,3760,1999,Data General Corp,10456531,4434459
279,8,8,3760,1999,Data General Corp,10456531,4435703
280,8,8,3760,1999,Data General Corp,10456531,4435764
281,8,8,3760,1999,Data General Corp,10456531,4438380
282,8,8,3760,1999,Data General Corp,10456531,4445173
283,8,8,3760,1999,Data General Corp,10456531,4445177
284,8,8,3760,1999,Data General Corp,10456531,4446457
285,8,8,3760,1999,Data General Corp,10456531,4447877
286,8,8,3760,1999,Data General Corp,10456531,4447879
287,8,8,3760,1999,Data General Corp,10456531,4450522
288,8,8,3760,1999,Data General Corp,10456531,4450523
289,8,8,3760,1999,Data General Corp,10456531,4454579
290,8,8,3760,1999,Data General Corp,10456531,4455602
291,8,8,3760,1999,Data General Corp,10456531,4455603
292,8,8,3760,1999,Data General Corp,10456531,4455604
293,8,8,3760,1999,Data General Corp,10456531,4456956
294,8,8,3760,1999,Data General Corp,10456531,4459581
295,8,8,3760,1999,Data General Corp,10456531,4460970
296,8,8,3760,1999,Data General Corp,10456531,4462073
297,8,8,3760,1999,Data General Corp,10456531,4464716
298,8,8,3760,1999,Data General Corp,10456531,4464772
299,8,8,3760,1999,Data General Corp,10456531,4466057
300,8,8,3760,1999,Data General Corp,10456531,4468748
301,8,8,3760,1999,Data General Corp,10456531,4471235
302,8,8,3760,1999,Data General Corp,10456531,4471244
303,8,8,3760,1999,Data General Corp,10456531,4471430
304,8,8,3760,1999,Data General Corp,10456531,4471431
305,8,8,3760,1999,Data General Corp,10456531,4472774
306,8,8,3760,1999,Data General Corp,10456531,4473881
307,8,8,3760,1999,Data General Corp,10456531,4476523
308,8,8,3760,1999,Data General Corp,10456531,4476527
309,8,8,3760,1999,Data General Corp,10456531,4476537
310,8,8,3760,1999,Data General Corp,10456531,4477867
311,8,8,3760,1999,Data General Corp,10456531,4480306
312,8,8,3760,1999,Data General Corp,10456531,4481571
313,8,8,3760,1999,Data General Corp,10456531,4484263
314,8,8,3760,1999,Data General Corp,10456531,4493023
315,8,8,3760,1999,Data General Corp,10456531,4493024
316,8,8,3760,1999,Data General Corp,10456531,4493025
317,8,8,3760,1999,Data General Corp,10456531,4493027
318,8,8,3760,1999,Data General Corp,10456531,4493033
319,8,8,3760,1999,Data General Corp,10456531,4498131
320,8,8,3760,1999,Data General Corp,10456531,4498132
321,8,8,3760,1999,Data General Corp,10456531,4499535
322,8,8,3760,1999,Data General Corp,10456531,4499604
323,8,8,3760,1999,Data General Corp,10456531,4503492
324,8,8,3760,1999,Data General Corp,10456531,4513368
325,8,8,3760,1999,Data General Corp,10456531,4513372
326,8,8,3760,1999,Data General Corp,10456531,4514800
327,8,8,3760,1999,Data General Corp,10456531,4516203
328,8,8,3760,1999,Data General Corp,10456531,4517642
329,8,8,3760,1999,Data General Corp,10456531,4519030
330,8,8,3760,1999,Data General Corp,10456531,4525780
331,8,8,3760,1999,Data General Corp,10456531,4532435
332,8,8,3760,1999,Data General Corp,10456531,4532586
333,8,8,3760,1999,Data General Corp,10456531,4532590
334,8,8,3760,1999,Data General Corp,10456531,4545012
335,8,8,3760,1999,Data General Corp,10456531,4554626
336,8,8,3760,1999,Data General Corp,10456531,4554627
337,8,8,3760,1999,Data General Corp,10456531,4559618
338,8,8,3760,1999,Data General Corp,10456531,4567640
339,8,8,3760,1999,Data General Corp,10456531,4569018
340,8,8,3760,1999,Data General Corp,10456531,4575797
341,8,8,3760,1999,Data General Corp,10456531,4591972
342,8,8,3760,1999,Data General Corp,10456531,4591975
343,8,8,3760,1999,Data General Corp,10456531,4593375
344,8,8,3760,1999,Data General Corp,10456531,4597041
345,8,8,3760,1999,Data General Corp,10456531,4600990
346,8,8,3760,1999,Data General Corp,10456531,4604684
347,8,8,3760,1999,Data General Corp,10456531,4612613
348,8,8,3760,1999,Data General Corp,10456531,4612628
349,8,8,3760,1999,Data General Corp,10456531,4612634
350,8,8,3760,1999,Data General Corp,10456531,4616260
351,8,8,3760,1999,Data General Corp,10456531,4617642
352,8,8,3760,1999,Data General Corp,10456531,4618925
353,8,8,3760,1999,Data General Corp,10456531,4622630
354,8,8,3760,1999,Data General Corp,10456531,4625294
355,8,8,3760,1999,Data General Corp,10456531,4627046
356,8,8,3760,1999,Data General Corp,10456531,4630269
357,8,8,3760,1999,Data General Corp,10456531,4633406
358,8,8,3760,1999,Data General Corp,10456531,4636748
359,8,8,3760,1999,Data General Corp,10456531,4636976
360,8,8,3760,1999,Data General Corp,10456531,4644535
361,8,8,3760,1999,Data General Corp,10456531,4644545
362,8,8,3760,1999,Data General Corp,10456531,4649470
363,8,8,3760,1999,Data General Corp,10456531,4652995
364,8,8,3760,1999,Data General Corp,10456531,4652996
365,8,8,3760,1999,Data General Corp,10456531,4654783
366,8,8,3760,1999,Data General Corp,10456531,4656579
367,8,8,3760,1999,Data General Corp,10456531,4660142
368,8,8,3760,1999,Data General Corp,10456531,4661903
369,8,8,3760,1999,Data General Corp,10456531,4670839
370,8,8,3760,1999,Data General Corp,10456531,4675769
371,8,8,3760,1999,Data General Corp,10456531,4675810
372,8,8,3760,1999,Data General Corp,10456531,4679138
373,8,8,3760,1999,Data General Corp,10456531,4680788
374,8,8,3760,1999,Data General Corp,10456531,4684934
375,8,8,3760,1999,Data General Corp,10456531,4685057
376,8,8,3760,1999,Data General Corp,10456531,4685124
377,8,8,3760,1999,Data General Corp,10456531,4691295
378,8,8,3760,1999,Data General Corp,10456531,4695747
379,8,8,3760,1999,Data General Corp,10456531,4701865
380,8,8,3760,1999,Data General Corp,10456531,4709329
381,8,8,3760,1999,Data General Corp,10456531,4713329
382,8,8,3760,1999,Data General Corp,10456531,4718034
383,8,8,3760,1999,Data General Corp,10456531,4731734
